Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,ovulation cycle,GO:0042698,1,0,72,414,3,21031,"EGFR,PTX3,FOXO3"
GO:BP,muscle cell differentiation,GO:0042692,1,0,395,414,15,21031,"LAMB2,CD9,DMD,MMP14,EHD1,EHD2,MYORG,BIN1,ZEB1,CAV2,PLEC,CDON,LAMC1,NEO1,ARRB2"
GO:BP,negative regulation of mesodermal cell fate specification,GO:0042662,1,0,3,414,1,21031,SFRP2
GO:BP,regulation of mesodermal cell fate specification,GO:0042661,1,0,6,414,2,21031,"SFRP2,FGFR1"
GO:BP,regulation of cell fate specification,GO:0042659,1,0,25,414,2,21031,"SFRP2,FGFR1"
GO:BP,regulation of hair cycle,GO:0042634,1,0,29,414,1,21031,NUMA1
GO:BP,hair cycle,GO:0042633,1,0,122,414,6,21031,"CD109,EGFR,LAMA5,NOM1,FZD6,NUMA1"
GO:BP,hydrogen peroxide catabolic process,GO:0042744,1,0,31,414,1,21031,PXDN
GO:BP,negative regulation of canonical NF-kappaB signal transduction,GO:0043124,1,0,52,414,1,21031,ARRB2
GO:BP,lipoprotein transport,GO:0042953,1,0,17,414,1,21031,LRP1
GO:BP,regulation of apoptotic process,GO:0042981,1,0,1463,414,41,21031,"HHIP,PML,HSPB6,EGFR,SFRP2,IRS2,ANXA5,PAX8,SETX,BAG5,FGFR1,GAS6,RRP1B,SMAD5,BMI1,BIN1,ANO6,PHIP,ATG7,TLR3,APEX1,JAK2,ICAM1,RGL2,TGM2,CD44,SRSF6,DDX3X,KDM6A,HTRA1,ANXA1,CDK5,UNC5B,FAF1,TRAF2,FOXO3,ERCC5,CAV1,NOC2L,TLE5,DDAH2"
GO:BP,regulation of canonical NF-kappaB signal transduction,GO:0043122,1,0,274,414,6,21031,"CPNE1,IFIT5,TLR3,TRAF2,ARRB2,CAV1"
GO:BP,negative regulation of vascular permeability,GO:0043116,1,0,19,414,1,21031,PTPRJ
GO:BP,regulation of vascular permeability,GO:0043114,1,0,49,414,2,21031,"PTPRJ,PLEC"
GO:BP,receptor clustering,GO:0043113,1,0,59,414,1,21031,CDK5
GO:BP,receptor metabolic process,GO:0043112,1,0,72,414,3,21031,"EHD3,ANXA2,CDK5"
GO:BP,amino acid salvage,GO:0043102,1,0,7,414,1,21031,MTAP
GO:BP,purine-containing compound salvage,GO:0043101,1,0,15,414,3,21031,"AMPD2,MTAP,AMPD3"
GO:BP,cellular metabolic compound salvage,GO:0043094,1,0,33,414,3,21031,"AMPD2,MTAP,AMPD3"
GO:BP,regulation of GTPase activity,GO:0043087,1,0,210,414,11,21031,"MET,TIAM1,ASAP2,RRP1B,RGS10,GPSM1,CAV2,TGM2,RCC2,ASAP1,FGD1"
GO:BP,negative regulation of programmed cell death,GO:0043069,1,0,907,414,30,21031,"HHIP,KANK2,HSPB6,EGFR,MET,SFRP2,IRS2,ANXA5,PAX8,SETX,BAG5,GAS6,SMAD5,BMI1,PHIP,JAK2,ICAM1,RGL2,CD44,SRSF6,DDX3X,ADPRS,KDM6A,ANXA1,UNC5B,TRAF2,ERCC5,CAV1,NOC2L,DDAH2"
GO:BP,positive regulation of programmed cell death,GO:0043068,1,0,532,414,20,21031,"PML,GBP1,SFRP2,GBP2,RRP1B,BIN1,ANO6,ATG7,TLR3,JAK2,TGM2,DDX3X,HTRA1,ANXA1,CDK5,FAF1,TRAF2,FOXO3,CAV1,TLE5"
GO:BP,activation of Janus kinase activity,GO:0042976,1,0,13,414,1,21031,JAK2
GO:BP,regulation of programmed cell death,GO:0043067,1,0,1506,414,46,21031,"HHIP,KANK2,PML,HSPB6,EGFR,MET,GBP1,SFRP2,GBP2,IRS2,ANXA5,PAX8,SETX,BAG5,FGFR1,GAS6,RRP1B,SMAD5,BMI1,BIN1,ANO6,PHIP,ATG7,TLR3,APEX1,JAK2,ICAM1,RGL2,TGM2,CD44,SRSF6,DDX3X,ADPRS,KDM6A,HTRA1,ANXA1,CDK5,UNC5B,FAF1,TRAF2,FOXO3,ERCC5,CAV1,NOC2L,TLE5,DDAH2"
GO:BP,positive regulation of apoptotic process,GO:0043065,1,0,512,414,18,21031,"PML,SFRP2,RRP1B,BIN1,ANO6,ATG7,TLR3,JAK2,TGM2,DDX3X,HTRA1,ANXA1,CDK5,FAF1,TRAF2,FOXO3,CAV1,TLE5"
GO:BP,peptide biosynthetic process,GO:0043043,1,0,752,414,16,21031,"PML,EGFR,DMD,ELP1,GMPPA,DHX29,EIF3J,RWDD1,DDX3X,SESN2,NOLC1,RRBP1,FOXO3,GGT5,ELP5,PLD1"
GO:BP,positive regulation of macrophage activation,GO:0043032,1,0,27,414,1,21031,IL33
GO:BP,regulation of macrophage activation,GO:0043030,1,0,58,414,1,21031,IL33
GO:BP,myeloid dendritic cell differentiation,GO:0043011,1,0,20,414,1,21031,RELB
GO:BP,camera-type eye development,GO:0043010,1,0,350,414,15,21031,"CALB1,LAMB2,EGFR,DCLK1,NFIB,GPM6A,RDH10,NHS,RHOJ,EPHB2,ZEB1,BBS4,RDH13,CDON,TWSG1"
GO:BP,chordate embryonic development,GO:0043009,1,0,670,414,21,21031,"EGFR,TRIP6,SFRP2,RDH10,JUNB,MMP14,SDC4,MYO1E,FGFR1,BMI1,ZEB1,PLOD3,SULF2,BBS4,MEGF8,FZD6,KDM6A,ARMC5,NOLC1,BTF3,ZMIZ1"
GO:BP,Golgi to plasma membrane protein transport,GO:0043001,1,0,39,414,1,21031,BBS2
GO:BP,cytoplasmic sequestering of transcription factor,GO:0042994,1,0,11,414,1,21031,FAF1
GO:BP,amyloid precursor protein catabolic process,GO:0042987,1,0,56,414,3,21031,"RTN1,BIN1,SPON1"
GO:BP,amyloid precursor protein metabolic process,GO:0042982,1,0,74,414,3,21031,"RTN1,BIN1,SPON1"
GO:BP,negative regulation of apoptotic process,GO:0043066,1,0,881,414,27,21031,"HHIP,HSPB6,EGFR,SFRP2,IRS2,ANXA5,PAX8,SETX,BAG5,GAS6,SMAD5,BMI1,PHIP,JAK2,ICAM1,RGL2,CD44,SRSF6,DDX3X,KDM6A,ANXA1,UNC5B,TRAF2,ERCC5,CAV1,NOC2L,DDAH2"
GO:BP,nucleophagy,GO:0044804,1,0,17,414,1,21031,ATG7
GO:BP,negative regulation of MAPK cascade,GO:0043409,1,0,158,414,8,21031,"PTPRJ,DMD,GBP1,EPHB2,STK38,TAOK3,CAV1,NCOR1"
GO:BP,macromolecule glycosylation,GO:0043413,1,0,223,414,6,21031,"TMTC1,GFPT2,PLOD3,EOGT,GFPT1,TUSC3"
GO:BP,"wound healing, spreading of cells",GO:0044319,1,0,37,414,1,21031,CD44
GO:BP,small molecule biosynthetic process,GO:0044283,1,0,592,414,16,21031,"ACOX2,RDH10,MTRR,UGDH,ACSS3,PLOD3,MTAP,SDSL,ALDOC,PLPP6,NNMT,DEGS1,PNPO,ANXA1,SESN2,GGT5"
GO:BP,small molecule catabolic process,GO:0044282,1,0,379,414,16,21031,"NQO2,HNMT,ACOX2,ENPP4,LPIN1,IRS1,IRS2,MTRR,CBR3,SDSL,ACOX3,SCLY,TKFC,GALK1,SESN2,HACL1"
GO:BP,small molecule metabolic process,GO:0044281,1,0,1813,414,55,21031,"MMAB,NQO2,CYGB,GMDS,NEIL2,HNMT,ACOX2,ENPP4,RDH10,RLBP1,NAMPT,ACSL1,MPI,LPIN1,GSTO1,IRS1,IRS2,AMPD2,ABHD6,MTRR,NT5C,UGDH,GFPT2,NCEH1,DHRS3,FGFR1,CBR3,PLPP2,ACSS3,PLOD3,MTAP,RDH5,SDSL,ACOX3,ALDOC,PLPP6,RDH13,NNMT,SCLY,DEGS1,TKFC,GALK1,PNPO,COASY,ANXA1,SESN2,AMPD3,GGT5,CAV1,NCOR1,GFPT1,NUDT4,DDAH2,OARD1,HACL1"
GO:BP,sulfur compound catabolic process,GO:0044273,1,0,45,414,3,21031,"MTRR,GPC1,GGT5"
GO:BP,sulfur compound biosynthetic process,GO:0044272,1,0,169,414,5,21031,"ACSL1,MTRR,UGDH,MTAP,GGT5"
GO:BP,cellular nitrogen compound biosynthetic process,GO:0044271,1,0,4836,414,113,21031,"IL33,LPXN,KANK2,NFIX,PML,RUNX1,GMDS,EGFR,PSRC1,MET,FHOD1,HMGA1,DMD,PTX3,NFIB,SFRP2,JUNB,NAMPT,ARX,ACSL1,MPI,LPIN1,ASPH,NFKB2,MAPK3,AMPD2,DPF3,HIC1,PAX8,SETX,ELP1,ARRB1,MYO1C,DACH1,GMPPA,UGDH,KCNK2,GFPT2,GRIN1,LARP7,FGFR1,GAS6,KDM5C,RELB,RRP1B,SMAD5,PARP4,DHX29,BMI1,ERF,SNF8,BIN1,ZEB1,HDAC7,PHIP,EIF3J,TLR3,MED17,DDX56,DDX17,APEX1,MTAP,JAK2,RWDD1,NNMT,XPC,CDON,NFIC,DEGS1,DDX3X,PARN,FZD6,NEO1,KDM6A,ZFP91,PNPO,FER,COASY,ANXA2,CDK5,FAF1,IFT74,NPAS3,SESN2,NOLC1,BRD3,CDC5L,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,AMPD3,FOXO3,GGT5,TADA1,CHD1,LMO7,ARRB2,CTCF,CAV1,CRTC3,ZC3H4,NCOR1,ELP5,NOC2L,TLE5,GFPT1,CCND3,PLD1,RAD50,ZMIZ1,DDAH2"
GO:BP,cellular nitrogen compound catabolic process,GO:0044270,1,0,567,414,15,21031,"NEIL2,HNMT,ENPP4,NT5C,DCPS,APEX1,ALDOC,GALK1,PARN,TRAF2,AMPD3,EXOG,ZC3H4,NCOR1,NUDT4"
GO:BP,cellular lipid metabolic process,GO:0044255,1,0,1005,414,33,21031,"PLD2,CYGB,EGFR,ACOX2,RDH10,RLBP1,ACSL1,LPIN1,IRS1,IRS2,ABHD6,DGKK,NCEH1,SOCS6,DHRS3,SYNJ2,LRP1,PLPP2,RDH5,ACOX3,PIGG,PLPP6,PIGN,RDH13,DEGS1,ANXA1,SESN2,NAGA,GGT5,CAV1,NCOR1,PLD1,HACL1"
GO:BP,cellular biosynthetic process,GO:0044249,1,0,10565,414,189,21031,"IL33,LPXN,POSTN,MMAB,GFAP,KANK2,PLD2,NFIX,PML,RUNX1,STX1B,GMDS,HSPB6,EGFR,PSRC1,PTPRJ,MET,FHOD1,CPNE1,HMGA1,ACOX2,DMD,TMTC1,PTX3,NFIB,GBP1,SFRP2,RDH10,JUNB,CD34,NAMPT,ARX,ACSL1,MPI,LPIN1,IRS1,MTO1,ASPH,NFKB2,MMP14,IRS2,CLGN,MAPK3,AMPD2,DPF3,HIC1,PAX8,SETX,MTRR,ELP1,ARRB1,MYO1C,DACH1,GMPPA,KMT5B,UGDH,DCPS,KCNK2,GFPT2,GRIN1,NAA50,GYS1,SOCS6,LARP7,ROBO1,PDRG1,BAG5,TRPM4,PPIH,SYNJ2,FGFR1,GAS6,BBS2,KDM5C,RELB,RRP1B,SMAD5,EPHB2,PARP4,DHX29,BMI1,MOCS3,ERF,BOP1,SNF8,BIN1,ILDR2,ZEB1,LRP1,MYADM,PLPP2,ACSS3,HDAC7,PHIP,EIF3J,ATG7,PLOD3,TLR3,NOP2,SULF2,MED17,DDX56,DDX17,CUL4B,APEX1,BBS4,MTAP,PTPRS,FKBP5,JAK2,SDSL,RWDD1,TGM2,CD276,PIGG,PIGN,EOGT,NNMT,MEGF8,PLEC,XPC,CDON,SRSF6,NFIC,PTBP2,DEGS1,DDX3X,PARN,RIOK1,FZD6,NEO1,KDM6A,ZFP91,PNPO,FER,COASY,ANXA2,ANXA1,CDK5,GRB10,5MP1,CTU1,FAF1,IFT74,NPAS3,SESN2,NOLC1,BRD3,HAT1,TBCD,CDC5L,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,AMPD3,FOXO3,GGT5,WIPF1,TADA1,CHD1,LMO7,ARRB2,CTCF,SPON1,SRSF5,CAV1,CRTC3,CYREN,SLX9,ZC3H4,RBM28,NCOR1,ELP5,NOC2L,TLE5,RIOK2,GFPT1,CCND3,RBM42,PLD1,RAD50,TWSG1,ZMIZ1,DDAH2,MAK16,TUSC3,DOHH"
GO:BP,cellular lipid catabolic process,GO:0044242,1,0,225,414,12,21031,"PLD2,ACOX2,LPIN1,IRS1,IRS2,ABHD6,ACOX3,PLPP6,SESN2,NAGA,PLD1,HACL1"
GO:BP,cellular response to leptin stimulus,GO:0044320,1,0,17,414,2,21031,"BBS2,BBS4"
GO:BP,lipid digestion,GO:0044241,1,0,21,414,1,21031,ARX
GO:BP,cellular metabolic process,GO:0044237,1,0,12881,414,263,21031,"IL33,LPXN,POSTN,MMAB,NQO2,GFAP,KANK2,PLD2,NFIX,PML,RUNX1,STX1B,CD109,CYGB,GMDS,HSPB6,TNIK,EGFR,PSRC1,PTPRJ,MET,NEIL2,MAST4,HVCN1,FHOD1,HNMT,CPNE1,DCLK1,HMGA1,ACOX2,DMD,CSPG4,TMTC1,PTX3,NFIB,ENPP4,GBP1,MVP,SFRP2,RDH10,RLBP1,JUNB,PXDN,CD34,CCNY,NAMPT,PTPRA,ARX,ACSL1,MPI,LPIN1,GSTO1,TIMP3,PAK3,IRS1,MTO1,ASPH,NFKB2,MMP14,IRS2,CLGN,MAPK3,PREX1,AMPD2,WDR81,DPF3,HIC1,PAX8,SETX,ABHD6,ITPR1,PTPRU,ETHE1,MTRR,ELP1,ARRB1,MYO1C,NT5C,DACH1,GMPPA,KMT5B,SASH1,UGDH,DCPS,KCNK2,GFPT2,GRIN1,DGKK,CMBL,NAA50,CHMP6,NCEH1,PAXX,GYS1,SOCS6,EPHB4,LARP7,ROBO1,PDRG1,BAG5,TRPM4,PPIH,DHRS3,SYNJ2,FGFR1,GAS6,SESN3,BBS2,KDM5C,RELB,NOC3L,RRP1B,SMAD5,EPHB2,PARP4,DHX29,JAK1,BMI1,MOCS3,ERF,BOP1,SNF8,BIN1,IFT88,ILDR2,ZEB1,LRP1,CBR3,MYADM,PLPP2,ACSS3,HDAC7,PHIP,EIF3J,ATG7,PLOD3,TLR3,NOP2,SULF2,MED17,DDX56,PARD3,DDX17,CUL4B,APEX1,BBS4,MTAP,RDH5,PTPRS,FKBP5,JAK2,SDSL,ACOX3,GPSM1,RWDD1,TGM2,CHD1L,OTUB1,CD276,PIGG,ALDOC,NPRL2,CD44,PLPP6,PIGN,EOGT,RDH13,NNMT,MEGF8,PLEC,XPC,CDON,SRSF6,GPC1,STK38,NFIC,PTBP2,TOP3B,SCLY,DEGS1,TKFC,DDX3X,GALK1,PARN,RIOK1,FZD6,NEO1,TAOK3,ADPRS,KDM6A,OTUD4,ZFP91,PNPO,FER,COASY,ANXA2,ANXA1,SUOX,GSTM5,CDK5,GRB10,5MP1,CTU1,FAF1,PXK,IFT74,NPAS3,SESN2,NOLC1,NAGA,BRD3,HAT1,TBCD,CDC5L,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,RALB,AMPD3,FOXO3,EXOG,ERCC5,GGT5,WIPF1,TADA1,CHD1,LMO7,CTF1,ARRB2,CTCF,SPON1,WDR48,SRSF5,CAV1,CRTC3,CYREN,SLX9,ZC3H4,RBM28,NCOR1,ELP5,NOC2L,SSH3,TLE5,RIOK2,GFPT1,CCND3,RBM42,PLD1,RAD50,TWSG1,NEK9,NUDT4,ZMIZ1,DDAH2,SSRP1,MAK16,OARD1,TUSC3,DOHH,HACL1"
GO:BP,positive regulation of vacuole organization,GO:0044090,1,0,24,414,2,21031,"ANXA2,RALB"
GO:BP,positive regulation of cellular component biogenesis,GO:0044089,1,0,509,414,21,21031,"LRRN1,PSRC1,PTPRJ,MET,FHOD1,GPM6A,GBP2,SDC4,EPS8,EPHB2,SNF8,BIN1,IFT88,BBS4,DDX3X,NUMA1,FER,5MP1,FAF1,RALB,CAV1"
GO:BP,regulation of vacuole organization,GO:0044088,1,0,57,414,4,21031,"EPHB2,IFT88,ANXA2,RALB"
GO:BP,regulation of endocrine process,GO:0044060,1,0,40,414,1,21031,FGFR1
GO:BP,regulation of system process,GO:0044057,1,0,542,414,17,21031,"STX1B,EGFR,DMD,EHD3,ANXA6,LPIN1,GSTO1,ASPH,DOCK4,GRIN1,TRPM4,FGFR1,GAS6,BIN1,PARD3,FOXO3,CAV1"
GO:BP,glucan metabolic process,GO:0044042,1,0,75,414,4,21031,"IRS1,IRS2,GYS1,GRB10"
GO:BP,negative regulation of gene expression via CpG island methylation,GO:0044027,1,0,7,414,1,21031,CTCF
GO:BP,cellular component maintenance,GO:0043954,1,0,73,414,1,21031,OPHN1
GO:BP,protein-containing complex organization,GO:0043933,1,0,4074,414,79,21031,"LPXN,SVIL,MMAB,GFAP,KANK2,PML,STX1B,CAPG,PSRC1,MET,HMGA1,TIAM1,DMD,EHD3,GBP1,PXDN,GBP2,PAK3,ASPH,CLGN,EHD1,PREX1,NUBPL,DPF3,SETX,MYO1C,EPS8,KMT5B,UGDH,GRIN1,NAA50,CHMP6,TRPM4,KANK1,PPIH,KDM5C,DHX29,BMI1,BOP1,BIN1,MYADM,ANO6,HDAC7,EIF3J,NOP2,MED17,PARD3,DHRS1,BBS4,JAK2,TGM2,CHD1L,PLEC,SRSF6,PTBP2,LAMC1,DDX3X,PALS2,KDM6A,COPRS,NUMA1,FER,5MP1,FAF1,BRD3,HAT1,TBCD,TRAF2,TEAD1,RALB,WIPF1,CHD1,CTCF,SRSF5,CRTC3,NCOR1,NOC2L,SSH3,SSRP1"
GO:BP,ossification involved in bone maturation,GO:0043931,1,0,26,414,1,21031,FAT4
GO:BP,primary metabolic process,GO:0044238,1,0,12505,414,256,21031,"IL33,LPXN,RTN1,GDPD2,MMAB,GFAP,KANK2,PLD2,NFIX,PML,RUNX1,CD109,CYGB,GMDS,HSPB6,TNIK,EGFR,PSRC1,PTPRJ,MET,NEIL2,MAST4,FHOD1,CPNE1,DCLK1,HMGA1,ACOX2,DMD,CSPG4,TMTC1,PTX3,NFIB,ENPP4,MVP,SFRP2,RDH10,RLBP1,JUNB,CCNY,NAMPT,PTPRA,ARX,ACSL1,MPI,LPIN1,GSTO1,PAMR1,TIMP3,PAK3,IRS1,MTO1,ASPH,NFKB2,MMP14,IRS2,CLGN,MAPK3,AMPD2,WDR81,DPF3,HIC1,PAX8,SETX,ABHD6,DPH2,PTPRU,MTRR,ELP1,ARRB1,MYO1C,NT5C,LOXL1,DACH1,MYORG,GMPPA,KMT5B,SASH1,UGDH,DCPS,KCNK2,GFPT2,GRIN1,DGKK,NAA50,CHMP6,NCEH1,PAXX,GYS1,SOCS6,EPHB4,LARP7,ROBO1,PDRG1,THOP1,BAG5,TRPM4,PPIH,DHRS3,SYNJ2,FGFR1,GAS6,KDM5C,RELB,NOC3L,RRP1B,SMAD5,EPHB2,PARP4,DHX29,JAK1,BMI1,MOCS3,ERF,BOP1,SNF8,BIN1,ILDR2,ZEB1,LRP1,MYADM,PLPP2,ACSS3,HDAC7,PHIP,EIF3J,ATG7,PLOD3,TLR3,NOP2,SULF2,MED17,DDX56,PARD3,DDX17,CUL4B,APEX1,BBS4,ATE1,UNKL,MTAP,RDH5,PTPRS,FKBP5,JAK2,SDSL,ACOX3,WDR91,RWDD1,TGM2,CHD1L,OTUB1,PIGG,ALDOC,CD44,PLPP6,PIGN,EOGT,RDH13,NNMT,XPC,CDON,SRSF6,GPC1,STK38,NFIC,PTBP2,TOP3B,SCLY,OPHN1,DEGS1,TKFC,DDX3X,GALK1,PARN,RIOK1,FZD6,NEO1,TAOK3,ADPRS,KDM6A,OTUD4,ZFP91,HTRA1,FER,COASY,ANXA2,ANXA1,CDK5,GRB10,5MP1,CTU1,ARMC5,AGAP3,FAF1,PXK,IFT74,NPAS3,SESN2,NOLC1,NAGA,BRD3,HAT1,TBCD,CDC5L,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,RALB,AMPD3,FOXO3,UBA1,EXOG,ERCC5,GGT5,WIPF1,TADA1,CHD1,UBXN1,LMO7,CTF1,ARRB2,CTCF,SPON1,CDC26,WDR48,SRSF5,CAV1,CRTC3,CYREN,SLX9,ZC3H4,RBM28,NCOR1,ELP5,NOC2L,SSH3,TLE5,UBXN7,RIOK2,GFPT1,CCND3,RBM42,PLD1,RAD50,NEK9,NUDT4,ZMIZ1,DDAH2,SSRP1,MAK16,OARD1,TUSC3,DOHH,HACL1"
GO:BP,exonucleolytic catabolism of deadenylated mRNA,GO:0043928,1,0,13,414,1,21031,DCPS
GO:BP,response to leptin,GO:0044321,1,0,21,414,2,21031,"BBS2,BBS4"
GO:BP,type B pancreatic cell proliferation,GO:0044342,1,0,29,414,2,21031,"IRS2,DACH1"
GO:BP,negative regulation by host of viral process,GO:0044793,1,0,16,414,1,21031,PTX3
GO:BP,suppression of viral release by host,GO:0044790,1,0,17,414,1,21031,PML
GO:BP,modulation by host of viral process,GO:0044788,1,0,48,414,4,21031,"PTX3,STOM,DDX56,CAV2"
GO:BP,cell cycle DNA replication,GO:0044786,1,0,45,414,2,21031,"DACH1,FGFR1"
GO:BP,metaphase/anaphase transition of cell cycle,GO:0044784,1,0,97,414,2,21031,"DPF3,RIOK2"
GO:BP,cilium organization,GO:0044782,1,0,414,414,13,21031,"DCLK1,DMD,EHD3,EHD1,EHD2,RTTN,BBS2,LAMA5,IFT88,BBS4,IFT74,SYNE2,ASAP1"
GO:BP,mitotic DNA integrity checkpoint signaling,GO:0044774,1,0,91,414,3,21031,"PML,XPC,TAOK3"
GO:BP,mitotic DNA damage checkpoint signaling,GO:0044773,1,0,87,414,3,21031,"PML,XPC,TAOK3"
GO:BP,mitotic cell cycle phase transition,GO:0044772,1,0,432,414,17,21031,"KANK2,PML,FHL1,EGFR,NFIB,CCNY,DPF3,EPS8,CUL4B,XPC,DDX3X,TAOK3,RCC2,ANXA1,RIOK2,CCND3,RAD50"
GO:BP,cell cycle phase transition,GO:0044770,1,0,537,414,18,21031,"KANK2,PML,FHL1,EGFR,NFIB,CCNY,DPF3,EPS8,CUL4B,XPC,DDX3X,TAOK3,RCC2,ANXA1,CDC5L,RIOK2,CCND3,RAD50"
GO:BP,multi-multicellular organism process,GO:0044706,1,0,213,414,1,21031,JUNB
GO:BP,cell-cell adhesion mediated by cadherin,GO:0044331,1,0,48,414,2,21031,"PTPRU,FER"
GO:BP,multi-organism reproductive process,GO:0044703,1,0,204,414,1,21031,JUNB
GO:BP,NLRP3 inflammasome complex assembly,GO:0044546,1,0,38,414,1,21031,DDX3X
GO:BP,long-chain fatty acid import into cell,GO:0044539,1,0,17,414,2,21031,"ACSL1,IRS2"
GO:BP,motile cilium assembly,GO:0044458,1,0,69,414,2,21031,"DMD,BBS2"
GO:BP,biological process involved in interspecies interaction between organisms,GO:0044419,1,0,1724,414,48,21031,"IL33,PML,EGFR,DCLK1,NCAM1,PTX3,NFIB,GBP1,GPM6A,GBP2,PAK3,NFKB2,IFIT5,MAPK3,MYO1C,LOXL1,SASH1,STOM,CHMP6,GAS6,RELB,RRP1B,EPHB2,JAK1,ATG7,TLR3,DDX56,DDX17,PTPRS,FKBP5,JAK2,ICAM1,CAV2,PLPP6,AP1S1,TKFC,DDX3X,OTUD4,FER,ANXA1,SAMD9,ARMC5,TRAF2,XRCC6,WIPF1,CHD1,ARRB2,CAV1"
GO:BP,symbiont entry into host,GO:0044409,1,0,163,414,7,21031,"EGFR,NCAM1,PTX3,GAS6,ICAM1,CAV2,CAV1"
GO:BP,adhesion of symbiont to host,GO:0044406,1,0,13,414,2,21031,"GAS6,ICAM1"
GO:BP,biological process involved in symbiotic interaction,GO:0044403,1,0,319,414,12,21031,"EGFR,NCAM1,PTX3,STOM,CHMP6,GAS6,RRP1B,DDX56,ICAM1,CAV2,CHD1,CAV1"
GO:BP,protein localization to cytoskeleton,GO:0044380,1,0,59,414,2,21031,"BBS4,NUMA1"
GO:BP,macropinocytosis,GO:0044351,1,0,9,414,1,21031,STX1B
GO:BP,fibroblast apoptotic process,GO:0044346,1,0,25,414,1,21031,GAS6
GO:BP,cellular response to fibroblast growth factor stimulus,GO:0044344,1,0,108,414,8,21031,"POSTN,HHIP,SETX,FAT4,FGFR1,SULF2,CD44,GPC1"
GO:BP,adhesion of symbiont to host cell,GO:0044650,1,0,10,414,2,21031,"GAS6,ICAM1"
GO:BP,positive regulation of MAPK cascade,GO:0043410,1,0,461,414,20,21031,"TNIK,EGFR,PTPRJ,CSPG4,MAPK3,JCAD,ARRB1,SASH1,ROBO1,FGFR1,GAS6,TLR3,JAK2,ICAM1,CAV2,CD44,CDON,TAOK3,TRAF2,ARRB2"
GO:BP,positive regulation by host of viral transcription,GO:0043923,1,0,18,414,2,21031,"RRP1B,CHD1"
GO:BP,post-translational protein modification,GO:0043687,1,0,1021,414,30,21031,"PML,ARRB1,SASH1,SOCS6,THOP1,BAG5,TRPM4,BMI1,MOCS3,HDAC7,ATG7,MED17,CUL4B,UNKL,JAK2,OTUB1,DDX3X,OTUD4,ZFP91,CDK5,CTU1,TRAF2,UBA1,UBXN1,LMO7,ARRB2,CDC26,WDR48,CAV1,ZMIZ1"
GO:BP,positive regulation of neuron apoptotic process,GO:0043525,1,0,55,414,2,21031,"CDK5,FOXO3"
GO:BP,negative regulation of neuron apoptotic process,GO:0043524,1,0,161,414,2,21031,"JAK2,UNC5B"
GO:BP,regulation of neuron apoptotic process,GO:0043523,1,0,229,414,4,21031,"JAK2,CDK5,UNC5B,FOXO3"
GO:BP,"negative regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043518,1,0,15,414,1,21031,CD44
GO:BP,"positive regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043517,1,0,19,414,1,21031,HIC1
GO:BP,"regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043516,1,0,41,414,2,21031,"HIC1,CD44"
GO:BP,positive regulation of JUN kinase activity,GO:0043507,1,0,27,414,3,21031,"SASH1,TAOK3,TRAF2"
GO:BP,regulation of JUN kinase activity,GO:0043506,1,0,40,414,3,21031,"SASH1,TAOK3,TRAF2"
GO:BP,regulation of muscle adaptation,GO:0043502,1,0,79,414,2,21031,"DMD,FOXO3"
GO:BP,muscle adaptation,GO:0043500,1,0,105,414,2,21031,"DMD,FOXO3"
GO:BP,RNA stabilization,GO:0043489,1,0,75,414,2,21031,"PARN,TRAF2"
GO:BP,blood vessel endothelial cell migration,GO:0043534,1,0,117,414,7,21031,"JCAD,RHOJ,EPHB4,ROBO1,FGFR1,HDAC7,ANXA1"
GO:BP,regulation of mRNA stability,GO:0043488,1,0,174,414,4,21031,"DCPS,APEX1,PARN,TRAF2"
GO:BP,regulation of RNA splicing,GO:0043484,1,0,186,414,9,21031,"SETX,LARP7,RRP1B,ILDR2,DDX17,SRSF6,PTBP2,TADA1,RBM42"
GO:BP,pigmentation,GO:0043473,1,0,115,414,4,21031,"BBS2,BBS4,AP1S1,AP3S2"
GO:BP,regulation of carbohydrate catabolic process,GO:0043470,1,0,61,414,1,21031,NCOR1
GO:BP,regulation of generation of precursor metabolites and energy,GO:0043467,1,0,138,414,4,21031,"IRS1,IRS2,GRB10,NCOR1"
GO:BP,regulation of ATP-dependent activity,GO:0043462,1,0,65,414,1,21031,PXK
GO:BP,cellular alkene metabolic process,GO:0043449,1,0,2,414,1,21031,GRIN1
GO:BP,oxoacid metabolic process,GO:0043436,1,0,921,414,30,21031,"CYGB,HNMT,ACOX2,RDH10,ACSL1,LPIN1,GSTO1,IRS1,IRS2,ABHD6,MTRR,UGDH,GFPT2,FGFR1,PLOD3,MTAP,SDSL,ACOX3,ALDOC,SCLY,DEGS1,GALK1,ANXA1,SESN2,GGT5,CAV1,NCOR1,GFPT1,DDAH2,HACL1"
