Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-195_3581.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-196_3582.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-197_3584.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-198_3585.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-199_3587.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-200_3588.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-201_3603.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-202_3604.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-203_3605.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-204_3607.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-205_3608.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-13-2024_Slot1-206_3609.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-195_3592.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-196_3593.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-197_3595.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-198_3596.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-199_3598.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-200_3599.d
Q02218	Q02218;Q9ULD0	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial		1298.07					326.746	433.393	352.421		1566.76	239.876						
Q02252	Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial							2989.45	528.574	707.704			257.947						
Q02413	Q02413	DSG1_HUMAN	DSG1	Desmoglein-1		717.551	1819.85		53418	862.71		319.724		2351.26	1192	594.803						
Q02487	Q02487	DSC2_HUMAN	DSC2	Desmocollin-2					3640.11													
Q02543	Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	813.496	974.18				2116.94	2204.51	1163.11	1961.11	1731.97		2417.47						
Q02750	Q02750;P36507	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1							802.911					983.815						
Q02790	Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4			2077.59			992.078	2127.37					1793.44						
Q02809	Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	557.147						254.014	928.152	499.801			421.921						
Q02818	Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	2233.04	978.501		1303.1		1290.44	813.419	1335.21	953.566	1135.7	1691.82	594.816						
Q02878	Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	5542.5	6519.43	6247.74	3130.84	1419.08	6743.42	7218.2	4606.96	6790.91	4688.52	2682.71	7745.59						
Q02880	Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta		1133.24		745.978			493.034	1106.87	589.454		982.581	437.983						
Q02952	Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	942.287					760.874												
Q02978	Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	3320.88	2898.34	3355.58	3840.24	1211.03	3544.2	1444.02	2646.23	3086.74	2378.56	4191.64	1859.97						
Q03135	Q03135	CAV1_HUMAN	CAV1	Caveolin-1	1212.27	917.983		1597.04		3144.61	924.563		3113.54	2030.24		685.755						
Q03252	Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	1770.44	4468.41	1008.96	1493.91		1101.18	805.419	837.344	1623.83			516.692						
Q03426	Q03426	KIME_HUMAN	MVK	Mevalonate kinase							492.053					551.19						
Q03701	Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta			598.784				504.677			1129.22								
Q04323	Q04323	UBXN1_HUMAN	UBXN1	UBX domain-containing protein 1							546.898					573.69						
Q04637	Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1							838.461	328.89				830.193						
Q04695	Q04695;CONT|Q04695|K1C17_HUMAN	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17			1064.25	826.828	19281		299.599		489.948		954.646	289.469						
Q04760	Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase							1712.45					1520.93						
Q04837	Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	774.663																	
Q04917	Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta							907.782		601.969			891.878						
Q04941	Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2		1821.41	1930.47	1555.38	1414.48	2167.54	2612.33	1428.84	1386.05	2537.05		2204.46						
Q05519	Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	372.056	1323.92				551.336						454.457						
Q05639	Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2			3368.88				773.931					1945.37						
Q05682	Q05682	CALD1_HUMAN	CALD1	Caldesmon												529.651						
Q06124	Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11							321.794											
Q06210	Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1			1109.24				704.199	325.231				458.054						
Q06265	Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45	771.493						199.962	508.673				362.633						
Q06323	Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1			2011.39			1184.95	1570.04	1094.44				1933.48						
Q06830	Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	2605.45	5177.04	19147.4	2618.25	52037.3	3112.29	10800	924.769	1305.21	3907.14	3166.71	8465.54						
Q07020	Q07020	RL18_HUMAN	RPL18	60S ribosomal protein L18	4958.75	3698.34	4762.8	2243.57	1075.18	4850.04	4936.09	3796	3835.56	2796.39	2523.17	4356.96						
Q07021	Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	5138.78	2282.96	4428.28	4010.29	2682.18	3736.98	1631.6	2376.79	4182.55	3995.81	3694.6	1919.61						
Q07065	Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	1382.76	1742.34	2746.18	1372.73	988.116	1541.19	1194.9	1962.7	2718.68	2029.84	2661.53	1227.64						
Q07075	Q07075	AMPE_HUMAN	ENPEP	Glutamyl aminopeptidase												1426.89						
Q07157	Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	50.7824	117.911				680.589	398.85											
Q07666	Q07666;Q5VWX1	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	776.113	2028.39		2709.62		2697.81	2312.02	2916.8	2364.32	2798.53	1821.84	2781.04						
Q07812	Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX			2915.52	801.949		1812.05	2323.57		160.876		824.455	1674.25						
Q07817	Q07817	B2CL1_HUMAN	BCL2L1	Bcl-2-like protein 1	637.046			647.14		1128.99	674.538	255.839	347.058	302.375		398.664						
Q07866	Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1							599.887					182.971						
Q07955	Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	1464.58	1119.25		814.404		2120.3	1029.46	1672.64	1387.81			900.402						
Q07960	Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1			899.743				827.013					468.207						
Q07973	Q07973	CP24A_HUMAN	CYP24A1	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial	2056.96			2853.27		2323.43	388.856	1269.75		2078.51	1253.04	809.558						
Q08188	Q08188	TGM3_HUMAN	TGM3	Protein-glutamine gamma-glutamyltransferase E			2552.14	764.237	24151	697.832		747.466	498.086	913.38								
Q08211	Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A	6718.46	4818.45	6631.87	5372.73	1893.48	3784.86	3063.73	5116.94	3633.27	5944.59	4099.66	3081.04						
Q08257	Q08257	QOR_HUMAN	CRYZ	Quinone oxidoreductase	1715.78	1288.35	924.884	2786.56	1346.55	1577.56	1758.54	2726.14	3192.23	2806.86	3891.54	1220.67						
Q08379	Q08379	GOGA2_HUMAN	GOLGA2	Golgin subfamily A member 2							331.27											
Q08554	Q08554	DSC1_HUMAN	DSC1	Desmocollin-1	2526.05		961.497	4030.17	27299.2	1867.27	1106.38	1627.38	524.371		581.821	564.205						
Q08752	Q08752	PPID_HUMAN	PPID	Peptidyl-prolyl cis-trans isomerase D			1033.9				288.387					502.884						
Q08945	Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	987.91	59.3762	684.768		1443.2	3362.37	1738.67	1581.47	1028.58	877.378		1739.35						
Q08J23	Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2						1638.41	947.761	1038.56				996.125						
Q09161	Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1						592.725						263.298						
Q09666	Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	3458.38	2043.11	1838.3	1742.36	4686.82	4229.61	2741.81	3100.03	3161.14	3602.92		2371.36						
Q0VDF9	Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14							229.408					191.945						
Q10471	Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2							269.425		181.966	717.043		285.288						
Q10713	Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha		616.652	533.979					1003.64	713.121			229.948						
Q12765	Q12765	SCRN1_HUMAN	SCRN1	Secernin-1							660.802		247.727			706.719						
Q12769	Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160							346.518											
Q12788	Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3				802.016		680.535		558.178	502.094			213.554						
Q12789	Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1		465.845				1001.04	712.296					240.984						
Q12792	Q12792	TWF1_HUMAN	TWF1	Twinfilin-1						766.758	353.519					676.273						
Q12797	Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	2603.96	4267.7	3645.49	5540.38	1370.19	2955.44	1231.05	5920.07	3785.66	3992.16	4376.48	2244.19						
Q12860	Q12860	CNTN1_HUMAN	CNTN1	Contactin-1		818.668					296.387	611.873	1178.33		1133.87							
Q12874	Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	916.534	694.567	786.404	699.48		780.164	517.48	561.769	181.471	376.602		521.476						
Q12904	Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	933.848		399.801			453.105	943.486	350.831	515.476			856.519						
Q12905	Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	2939.78	2074.51	3837.7	3205.46	584.826	2121.85	1489.61	2625.91	2237.89	2306.58	3014.8	1310.64						
Q12906	Q12906;Q96SI9	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	2492.43	2685.03	3512.97	2241.7	932.97	2829.75	1737.49	2799.85	2373.54	2098.5	2810.43	1004.07						
Q12907	Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	1732.69	1396.58	1166.32			2223.81	1093.13	2350.34				958.248						
Q12931	Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	9762.51	6044.21	9456.05	7316.66	3329.5	8303.4	5904.88	6758.18	7772.3	14864	6365.74	6822.63						
Q12965	Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie		1036.16	1234.43			796.354	425.359	738.945	674.099	362.937	865.08	470.8						
Q12979	Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein							357.252					551.651						
Q12996	Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3												299.766						
Q13011	Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	5593.93	4742.87	9113.33	4444.33	1458.52	3747.39	2482.68	5197.58	5154.47	3277.92	4719.36	2132.87						
Q13045	Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog							489.905					385.275						
Q13057	Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase												217.929						
Q13084	Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial							308.89											
Q13085	Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1			1252.66			1099.46	803.153	1707.13				696.867						
Q13098	Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1							183.965											
Q13112	Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B												387.508						
Q13123	Q13123	RED_HUMAN	IK	Protein Red				638.549		558.335	339.374					180.575						
Q13126	Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase					1178.88													
Q13144	Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon							503.907											
Q13148	Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43						840.778	812.885	1080.29				1153.41						
Q13151	Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	2191.28	1215.42	1936.43	1569.34	431.762	3443.35	1567.3	1411.15	1352.65	763.525	723.737	1585.24						
Q13155	Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2			557.963				874.026					586.756						
Q13177	Q13153;O75914;Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2							630.132					677.023						
Q13185	Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3						1570.35	940.159	819.592				1281.86						
Q13200	Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2						2481.95	783.397		1006.61			426.361						
Q13228	Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase					604.111													
Q13242	Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	1424.71	1190.9		1533.6		1418.76	1295.12	1367.23	1215.31	1568.23		699.975						
Q13243	Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5								396.339	347.08			150.436						
Q13247	Q08170;Q13247	SRSF6_HUMAN	SRSF6	Serine/arginine-rich splicing factor 6	5182.76	4787.51		1089.92	1469.65	7446.39	3691.22	4654.91	3704.56	4554.25		3831.33						
Q13257	Q13257	MD2L1_HUMAN	MAD2L1	Mitotic spindle assembly checkpoint protein MAD2A												662.657						
Q13263	Q13263	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta	5159.13	2911.67	1168.05	1701.18	1021.76	4434.64	2431.99	2429.78	2120.65	3616.39		3083.13						
Q13283	Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1	1003.63	448.032	444.273	514.003		549.186	1128.92	558.039	1244.76	398.404		1081.64						
Q13310	Q13310	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4	630.127	1372.28	1209.84			850.798	745.134	460.775	955.991			955.198						
Q13347	Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I							564.14					857.179						
Q13362;Q14738	Q14738;Q13362	2A5D_HUMAN;2A5G_HUMAN	PPP2R5C;PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform						803.059	513.909					205.971						
Q13405	Q13405	RM49_HUMAN	MRPL49	39S ribosomal protein L49, mitochondrial								393.315										
Q13409	Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2								307.012				171.816						
Q13423	Q13423	NNTM_HUMAN	NNT	NAD(P) transhydrogenase, mitochondrial	1208.3	1224.28	1594.85	627.387		884.483	636.545	1004.31	1168.83	591.889		510.247						
Q13425	Q13425	SNTB2_HUMAN	SNTB2	Beta-2-syntrophin						466.523	382.289			419.9		434.56						
Q13428	Q13428	TCOF_HUMAN	TCOF1	Treacle protein	1799.86	1173.77	1566.08	1640.66		1372.47	595.184	1075.01	1570.17	1502.03	1759.49	650.504						
Q13435	Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2	2407.26	2203.93		1687.13	1238.69	2278.18	1812.1	1784.94	2063.93	2372.96		1668						
Q13442	Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein						1202.45	841.76					898.763						
Q13492	Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein			533.446	647.144			415.887											
Q13501	Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1							251.833					258.967						
Q13509	Q13509;Q9BUF5	TBB3_HUMAN	TUBB3	Tubulin beta-3 chain	2392.23	1679.39	2325.3			3492.68	4639.7		1037.44	2135.02		4857.37						
Q13526	Q13526	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1							314.738											
Q13547;Q92769	Q92769;Q13547	HDAC1_HUMAN;HDAC2_HUMAN	HDAC1;HDAC2	Histone deacetylase 1	3734.64	2525.17		1460.22	646.502	1789.9	1232.55	1130.05	2040.91	1725.32		1557.4						
Q13557	Q13557	KCC2D_HUMAN	CAMK2D	Calcium/calmodulin-dependent protein kinase type II subunit delta					2650.42		535.831											
Q13561	Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2	909.57	1230.34				1481.27	1400.23	1039.89	998.884	1333.78		1110.56						
Q13564	Q13564	ULA1_HUMAN	NAE1	NEDD8-activating enzyme E1 regulatory subunit						493.355	439.697					212.984						
Q13573	Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1							1041.27	957.638				448.139						
Q13586	Q13586	STIM1_HUMAN	STIM1	Stromal interaction molecule 1				376.381		546.333	336.595	2837.23										
Q13595	Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha	1258.58	1311.32	522.521	751.997		1025.29	727.891	1401.81	1499.74	650.07	1149.58	684.55						
Q13596	Q13596	SNX1_HUMAN	SNX1	Sorting nexin-1							763.602					663.814						
Q13601	Q13601	KRR1_HUMAN	KRR1	KRR1 small subunit processome component homolog		576.32		764.753		973.433		431.967				190.148						
Q13616	Q13616	CUL1_HUMAN	CUL1	Cullin-1							571.917											
Q13618	Q13618	CUL3_HUMAN	CUL3	Cullin-3							513.738											
Q13620	Q13620;Q13619	CUL4B_HUMAN	CUL4B	Cullin-4B						1460.71	325.414					325.627						
Q13637	Q13637	RAB32_HUMAN	RAB32	Ras-related protein Rab-32	856.938	1120.97	792.948			923.28	367.811	654.57	638.501	867.644	585.596	419.331						
Q13813	Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	1712.83	2248.3	1418.75			1406.13	965.471	1960.06	1645.27	1837.23		915.721						
Q13835	Q13835	PKP1_HUMAN	PKP1	Plakophilin-1					45209													
Q13838	Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	976.915	1481.55	4492.79	905.027		7882.3	4471.24	2078.48	913.847	2066.09	1367.38	4300.05						
Q13867	Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	578.155			768.959	40610.6	1059.38												
Q13868	Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4				645.905			344.384	594.929				877.517						
Q13885	Q9BVA1;Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain						1820.53	1275.27					1943.14						
Q13901	Q13901	C1D_HUMAN	C1D	Nuclear nucleic acid-binding protein C1D								397.708										
Q13907	Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1			607.342	482.298			562.747				291.547	595.529						
Q14008	Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	1060.26					907.004	604.191					566.465						
Q14019	Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	1250.08	893.003					2711.27					3182.8						
Q14061	Q14061	COX17_HUMAN	COX17	Cytochrome c oxidase copper chaperone	1782.1					1013.45	996.97	2072.61	1192.58		1582.29	706.128						
Q14103	Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	5469.01	3300.59	3156.59	4103.52	1241.31	7268.04	4475.63	7031.88	3564.32	3349.99	3377.55	3914.89						
Q14116	Q14116	IL18_HUMAN	IL18	Interleukin-18						1365.98	2024.63					1156.59						
Q14126	Q14126	DSG2_HUMAN	DSG2	Desmoglein-2						402.157	210.563	570.355	512.661									
Q14152	Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A			761.274			460.033	1478.45					1403						
Q14157	Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like							580.552					406.1						
Q14160	Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog						496.255						381.645						
Q14165	Q14165	MLEC_HUMAN	MLEC	Malectin								532.404	556.28									
Q14185	Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1												547.754						
Q14195	Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	336.411																	
Q14197	Q14197	ICT1_HUMAN	MRPL58	Peptidyl-tRNA hydrolase ICT1, mitochondrial			1105.4	805.975					810.887			434.841						
Q14203	Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1							312.861	580.785										
Q14204	Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	2616.92	1627.93	1857.19			1615.18	1691.33	1830.2	1389.32	1776.95		1314.88						
Q14232	Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha							396.602					479.002						
Q14247	Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin		2651.23				1036.21	1498.97				1695.19	1974.86						
Q14254	Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1005.34	1110.5	1464.85	543.335		743.917	682.928	577.864	877.469	1116.91	1799.53	507.957						
Q14257	Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	922.692	1089.68				1058.74	618.941	956.514	1089.15	1675.98	650.035	821.533						
Q14258	Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25						456.709						277.25						
Q14318	Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	546.041		651.454		236.429		179.969	683.251	623.631	148.389		159.915						
Q14320	Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A							417.354					1039.71						
Q14344	Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13			930.799				352.152	562.444	333.02			445.544						
Q14376	Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase							386.323					313.863						
Q14444	Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1						481.605	564.234					598.946						
Q14498	Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	1884.59	1556.13	1731.41	1091.96		1645.77	620.14	1564.49				1060.39						
Q14558	Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1							351.848					388.258						
Q14566	Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	965.62					1031.56	639.594	1008.96	675.361			681.975						
Q14571	Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2			614.572															
Q14574	Q14574	DSC3_HUMAN	DSC3	Desmocollin-3					30312.2													
Q14651	Q14651	PLSI_HUMAN	PLS1	Plastin-1							538.197											
Q14677	Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1							618.623	875.411				556.523						
Q14683	Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A							643.906	432.457	1376.35									
Q14689;Q9P265	Q14689;Q9P265	DIP2A_HUMAN;DIP2B_HUMAN	DIP2A;DIP2B	Disco-interacting protein 2 homolog A							205.863					291.847						
Q14690	Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	1226.69	451.94	1073.21			792.773	387.502	372.139	783.051	801.211	502.843	504.52						
Q14694	Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10							188.025					831.024						
Q14697	Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	4565.32	5863.34	3098.5	2949.32	2560.31	6040.63	3199	5776.97	6650.88	2836.3	5938.27	2842.66						
Q14739	Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR		2173.63	1308.1	1834.81		1050.45	1171.97	1908.11	1450.44	2439.06		1132.51						
Q14764	Q14764	MVP_HUMAN	MVP	Major vault protein	780.465	875.915	1292.29			1117.4	1360.51	1328.97	1186.75	1058.73	899.578	1684.57						
Q14789	Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1			667.925			246.962		417.809	1371.89	1035.73	1050.52							
Q14839;Q8TDI0	Q14839;Q8TDI0	CHD4_HUMAN;CHD5_HUMAN	CHD4;CHD5	Chromodomain-helicase-DNA-binding protein 4	1406.4	579.692		1883.53		1049.79	176.551	499.112	662.495			298.861						
Q14847	Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	1664.69	646.915	1188.91	1842.1	576.096	4407.71	5909.69	763.016	982.624	1496.87	1889.67	4696.35						
Q14914	Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	799.65	556.453	3015.89	1355.09		1418.14	3216.06	575.424		780.255	844.788	3948.89						
Q14966	Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638											6474.78							
Q14974	Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	3024.63	1559.06	1898.08			3009.4	3603.34	1821.87	1101.48	7446.83	1251.75	3360.19						
Q14978	Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	1579.14	1793.01	1544.48	1499.8		1377.37	720.405	1041.31	1145.51	2474.81	2085.56	1098.34						
Q14980	Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	2765.23	710.288		854.939		1027.04	490.315	776.774	758.041	1402.27	1429.1	496.189						
Q14CN4	Q14CN4;CONT|Q14CN4|K2C72_HUMAN	K2C72_HUMAN	KRT72	Keratin, type II cytoskeletal 72					4174.13													
Q14CX7	Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit							375.929					204.539						
Q15005	Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2			1165.65				559.607	1124.83	1088.55			455.208						
Q15008	Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6							741.704					518.55						
Q15019	Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2			1404.11			697.46	139.532	670.188				373.294						
