Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-195_3581.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-196_3582.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-197_3584.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-198_3585.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-199_3587.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-200_3588.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-201_3603.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-202_3604.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-203_3605.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-204_3607.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-205_3608.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-13-2024_Slot1-206_3609.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-195_3592.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-196_3593.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-197_3595.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-198_3596.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-199_3598.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-200_3599.d
P63241	P63241;Q9GZV4;Q6IS14	IF5A1_HUMAN	EIF5A	Eukaryotic translation initiation factor 5A-1	1259.73	2052.4	893.622	1129.49	813.163	4822.97	7656.55	633.266	1291.1	1377.75	1218.6	7879.05						
P63244	P63244	RACK1_HUMAN	RACK1	Receptor of activated protein C kinase 1	1613.7	1861.84	1049.94	1724.94	2197.01	3884.6	4907.53	1146.1	1107.39	1552.72	1244.68	4749.01						
P63279	P63279	UBC9_HUMAN	UBE2I	SUMO-conjugating enzyme UBC9	630.267						551.369					421.371						
P63313	P63313;CONT|P21752|TYB10_BOVIN	TYB10_HUMAN	TMSB10	Thymosin beta-10	1333.87	807.187		887.648	1024.11	1777.8	4987.58	710.514	375.711	1535.85		5124.25						
P67809	P67809;P16989;Q9Y2T7	YBOX1_HUMAN	YBX1	Y-box-binding protein 1	1145.03	1564.65	1043.12	935	777.443	1610.66	2476.91	1135.09	1087.44	1249.99		1598.4						
P67812	P67812	SC11A_HUMAN	SEC11A	Signal peptidase complex catalytic subunit SEC11A		504.478	1284.85			209.563	155.657	658.443	717.236	482.294	544.199							
P67936	P67936;P09493;P07951;P06753;CONT|Q5KR48|TPM2_BOVIN	TPM4_HUMAN	TPM4	Tropomyosin alpha-4 chain	7541.57	6625.44	6084.52	2036.02	9760.75	11806.1	9019.55	6827.85	4984.82	5371.58	6261.33	9127.78						
P68036	P68036	UB2L3_HUMAN	UBE2L3	Ubiquitin-conjugating enzyme E2 L3	741.608				218.057	233.298	737.312			405.259		970.404						
P68104;Q5VTE0	P68104;Q5VTE0	EF1A1_HUMAN;EF1A3_HUMAN	EEF1A1;EEF1A1P5	Elongation factor 1-alpha 1	12781	16093.2	41355.4	7587.36	17522.6	23473.3	55363.3	9560.12	5545.5	9242.34	5709.48	59089.1						
P68366	P0DPH7;P68363;Q6PEY2;P68366;Q71U36;Q9NY65;P0DPH8;Q9BQE3	TBA4A_HUMAN	TUBA4A	Tubulin alpha-4A chain	8096.8	7814.12	11698.8	3826.31	6127.3	14585.1	24135.3	5844.5	6203.09	8873.33	5507.29	23969.7						
P68371	P68371	TBB4B_HUMAN	TUBB4B	Tubulin beta-4B chain	1978.73	1897.86	3202.44	589.739	241.926	2724.81	5137.31	533.964	1353.95	1405.52	1135.48	5262.38						
P68400;Q8NEV1	P68400;Q8NEV1	CSK21_HUMAN;CSK23_HUMAN	CSNK2A1;CSNK2A3	Casein kinase II subunit alpha	323.007	336.722					237.017					376.056						
P68402	P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit alpha2			685.726			771.916	2349.01				1338.34	1934.35						
P68871	P02042;P68871	HBB_HUMAN	HBB	Hemoglobin subunit beta					5024.85		96.0047	547.845										
P69849;Q15155;Q5JPE7	Q15155;P69849;Q5JPE7	NOMO1_HUMAN;NOMO2_HUMAN;NOMO3_HUMAN	NOMO1;NOMO2;NOMO3	Nodal modulator 3	334.618	476.115	1097.94	704.196	623.392	315.023	147.643	491.408	619.716	172.517	325.714	269.024						
P78316	P78316	NOP14_HUMAN	NOP14	Nucleolar protein 14			328.518					134.387	218.397									
P78318	P78318	IGBP1_HUMAN	IGBP1	Immunoglobulin-binding protein 1						201.113	450.752					299.394						
P78330	P78330	SERB_HUMAN	PSPH	Phosphoserine phosphatase		353.232	1533.19		755.744	445.43	1451.18	266.606	749.302	324.736	591.719	741.588						
P78344	P78344	IF4G2_HUMAN	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2			317.921			236.768	179.277					688.81						
P78345	P78345	RPP38_HUMAN	RPP38	Ribonuclease P protein subunit p38		1931.47		1162.55	1861.61		2507.5	1159.31	1528.78			1624.57						
P78346	P78346	RPP30_HUMAN	RPP30	Ribonuclease P protein subunit p30		152.658				120.857	159.023					208.929						
P78347	P78347	GTF2I_HUMAN	GTF2I	General transcription factor II-I	1162.79			475.311	289.192	950.957	278.936	910.672	589.779	330.552		570.032						
P78371	P78371	TCPB_HUMAN	CCT2	T-complex protein 1 subunit beta	1147.04	1463.25	2208.62			860.392	2138.3	891.457	497.738	745.506	997.233	1584.49						
P78386	P78386;CONT|P78386|KRT85_HUMAN;CONT|P25691|K2M3_SHEEP	KRT85_HUMAN	KRT85	Keratin, type II cuticular Hb5	1173.87		263.926		480.596		157.93	698.605		364.042								
P78406	P78406	RAE1L_HUMAN	RAE1	mRNA export factor RAE1		293.724	700.124			484.471	186.214		231.848			373.176						
P78417	P78417	GSTO1_HUMAN	GSTO1	Glutathione S-transferase omega-1	1534.36		2511.69		2742.68	1597.91	2064.96	1241.14				2236.71						
P78527	P78527	PRKDC_HUMAN	PRKDC	DNA-dependent protein kinase catalytic subunit	3125.21	4131.34	1564.49	2653.82	1790.86	3922.54	2022.01	3385.73	3466.84	2863.18	1922.52	2245.76						
P80108	P80108	PHLD_HUMAN	GPLD1	Phosphatidylinositol-glycan-specific phospholipase D					273.384													
P80303	P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	888.181	820.95	814.16	451.451	242.297	374.703	220.916	965.903	568.956	1147.21	1164.84	570.404						
P80723	P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	347.417	486.145	717.891		333.57	1354.14	577.47	219.704	436.189	376.699	601.761	662.059						
P81605	P81605	DCD_HUMAN	DCD	Dermcidin	12974.3	9010.51	10422.5	13333.2	30629.4	8064.06	3659.52	5408.31	9369.13	10516.4	8750.66	3952.38						
P82650	P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	480.063	318.879	386.871	216.76	561.35	246.363	278.811	872.15	926.54	1466.42	690.323	528.775						
P82663	P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial	460.566		459.822	338.592		348.446			462.336			215.947						
P82914	P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	624.104		247.512	540.62					226.544		475.782							
P82930	P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	259.694						169.377		458.158	471.291		336.514						
P82933	P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial			263.43	626.399					107.058	845.774								
P82979	P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein		652.149				1875.46	1319.73	645.805				1176.23						
P83111	P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial							256.952		443.93		763.273							
P83731	P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	1144.58	2045.3	1821.28	648.081	656.305	3068.86	2242.45	1527.49	1608.77	1348.13	359.107	2951.53						
P83881	P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a			716.477	558.198			984.397	403.237	789.046			847.331						
P83916	P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	233.525					590.538	152.746	260.595				544.802						
P84090	P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	402.78	938.972	790.919	2402.03	993.741	1120.02	483.928	811.845			876.663	613.677						
P84098	P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	2211.66	2071.17	1272.74	1243.1	1521.28	2165.41	2333.14	1541.27	2002.07	2449.11	970.338	2519.88						
P84103	P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	2588.49	1750.47	1512.65	1614.08	1162.72	4294.81	3409.84	4616.05	1466.74	2708.04	1009.66	3269.58						
P84243	Q16695;P68431;Q71DI3;P84243	H33_HUMAN	H3-3A	Histone H3.3	36983.5	26519.1	45918.4	30982.1	13095.4	13331.1	9077.05	24556	18808.5	26824.1	38850.7	14688.8						
P99999	P99999	CYC_HUMAN	CYCS	Cytochrome c	1438.26	1120.56	1022.41	815.838	959.46	488.219	205.316	1098.82	1602.24	1252.93	1169.52	268.704						
Q00059	Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	1130.46			834.765	684.422	885.252	550.812	763.155	1163.8	1586.34	1542.29	642.737						
Q00325	Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	4913.06	5188.12	6394.39	5966.61	3360.42	6669.56	3779.98	5549.76	8154.97	7047.07	5594.54	3722.09						
Q00341	Q00341	VIGLN_HUMAN	HDLBP	Vigilin			990.849			397.805	382.47	432.58				314.266						
Q00610	Q00610;P53675	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	2699.87	4000.01	3970.37	1855.04	2483.32	2547.66	4094.3	4248.12	3231.25	3615.27	1985.04	4307.5						
Q00688	Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3		532.254		362.999		453.679	1033.17					1155.83						
Q00765	Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	813.485	1107.45	1625.3	273.867	335.654	490.781	647.029	996.151	1226.68	1098.98	919.206	574.738						
Q00796	Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	206.924						339.005					394.293						
Q00839	Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	12681.3	13327.1	10899.1	15949.3	8400.58	14825.1	9047.88	13495.8	10050.5	10752.5	13164	9565.71						
Q01081	Q01081	U2AF1_HUMAN	U2AF1	Splicing factor U2AF 35 kDa subunit	3311.88	1620.49	1614.16	1703.37	1505.78	2250.66	2260.91	1900.71	2252.26	1730.03		2652.09						
Q01082	Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	1129.44	1375.93	666.236		1223.51	894.573	822.535	1400.45	1073.75	1485.31		596.854						
Q01085	P31483;Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR			391.588			1100.59	290.355	336.302	738.496	197.945	246.941	337.172						
Q01130;Q9BRL6	Q01130;Q9BRL6	SRSF2_HUMAN;SRSF8_HUMAN	SRSF2;SRSF8	Serine/arginine-rich splicing factor 2	1434.35	479.726	333.746		660.26	4806.88	3001.49	3875.12	1453.26	722.5		3105.31						
Q01469	Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	2405.45	2694.43	2849.96	4114.28	14963.2	2883.76	2622.83	1359.55	2031.31	2956.4	1833.86	2775.44						
Q01518	Q01518;P40123	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	380.867	749.946	1146.72		2375.36	576.213	1283.44	390.27	263.876	1040.7	695.043	1196.09						
Q01650	Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	1500.42	3862.43	1420.72	1122.96	662.185	2026.94	1996.75	786.85	870.651	2066.68	1774.38	1365.14						
Q01780	Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	349.247		749.648	527.013		283.061	233.261	639.628	360.393	407.646	665.048	225.336						
Q01813	Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	561.48	639.103	1540.84	546.265	749.37	1320.22	2167.56	477.16	569.234	1282.81	375.278	1958.41						
Q01844	Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS					220.222	1709.31	995.987	710.502	263.719			1288.44						
Q01968	Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL							184.167					485.416						
Q02218	Q02218;Q9ULD0	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	480.075	910.434	954.543	494.39		250.777	302.538	538.478	349.652	915.466	960.191	445.033						
Q02252	Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial		382.134	3426.6		583.296		2241.85	418.153	520.773		292.026	213.456						
Q02413	Q02413	DSG1_HUMAN	DSG1	Desmoglein-1	266.084	661.548	1184.48	1424.06	66368.9	546.571	185.018	326.335		1817.89	1032.5	335.255						
Q02487	Q02487	DSC2_HUMAN	DSC2	Desmocollin-2					4770.11													
Q02543	Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	831.596	839.446	450.052	1066.78	999.194	1613.09	1686.83	860.586	1088.42	1001.4		1801.74						
Q02750	Q02750;P36507	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1		269.419				369.518	466.311					381.122						
Q02790	Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	117.982	521.057	805.206			556.103	1398.13	466.841		632.854	335.355	1090.79						
Q02809	Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	369.807	614.831	567.289				160.004	753.669	816.669		241.727	214.749						
Q02818	Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	1571.7	679.973	268.385	1021.49	519.678	872.354	723.001	1117.16	685.325	905.487	1239.27	549.758						
Q02878	Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	4811.55	4948.38	3344.42	2639.72	1816.12	4996.63	6371.46	4152.27	4182.28	4622.38	2098.42	6103.48						
Q02880	Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	255.082	454.606	548.229	476.478	183.33		353.182	878.091	380.058		764.57	333.895						
Q02952	Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	362.385		4265.56			575.568		2460.06										
Q02978	Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	2243.9	2150.26	1810.54	2739.69	1368.54	2045.57	1253.33	2051.15	2102.45	2620.04	3086.97	1590.41						
Q03135	Q03135	CAV1_HUMAN	CAV1	Caveolin-1	895.279	787.227	874.661	1263.63	785.436	2290.86	640.862	558.745	2374.85	1297.28	534.493	378.165						
Q03252	Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	1486.01	2427.33	1130.67	1266.73	4768.25	1098.96	551.794	1133.81	1409.81	756.623	1063.92	425.092						
Q03426	Q03426	KIME_HUMAN	MVK	Mevalonate kinase			87.0604			388.524	369.559					402.216						
Q03701	Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta			361.607			357.807	165.716			587.509	464.515							
Q04323	Q04323	UBXN1_HUMAN	UBXN1	UBX domain-containing protein 1							350.263					413.706						
Q04637	Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1		489.992	827.713			342.164	493.179	539.264		350.626		602.999						
Q04695	Q04695;CONT|Q04695|K1C17_HUMAN	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17	1133.55	940.194	1673.08	936.994	28904.5	621.074	346.307	758.331	1312.81	941.738	767.647	415.582						
Q04760	Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase						617.716	1924.9				50.0115	1443.66						
Q04837	Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	354.145			255.13			221.063	351.184	39.536		349.368	143.755						
Q04917	Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta	139.499	280.789				478.842	652.805		581.246			466.311						
Q04941	Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2	317.556	1635.01	1025.58	1104.24	1954.93	995.728	1846.42	1215.45	1016.54			1595.57						
Q05519	Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	211.911	434.444					252.771											
Q05639	Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	387.275		1275.3			102.173	731.369			336.94		913.925						
Q05682	Q05682	CALD1_HUMAN	CALD1	Caldesmon												255.801						
Q06124	Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11							173.11											
Q06210	Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1		117.712	503.22				712.952	374.362				247.776						
Q06265	Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45	330.415		509.874	485.185		246.726	243.372	545.107		273.353	536.176	142.131						
Q06323	Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1	782.977		1254.44	471.938	431.806	959.131	1292.47	717.995		386.25		1569.21						
Q06830	Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	2142.41	4608.08	12565.7	1989.17	67346	2541.63	9030.37	974.557	1447.41	2949.76	2350.94	6097.9						
Q07020	Q07020	RL18_HUMAN	RPL18	60S ribosomal protein L18	3993.67	4071.8	3687.66	1383.6	1386.83	3461.53	4406.58	3548.75	3386.34	1829.96	1486.75	2240.65						
Q07021	Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	3741.29	2520.73	3498.27	2487.29	2253.84	2810	1570.31	1635.87	2773.71	3360.43	2810.72	1400.4						
Q07065	Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	1672.22	1440.2	1905.14	1231.08	1786.6	1183.44	941.113	1724.36	2429.41	1743.65	1849.79	1155.57						
Q07075	Q07075	AMPE_HUMAN	ENPEP	Glutamyl aminopeptidase					1885.48		1722.9	2609.72				1092.99						
Q07157	Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	260.261	437.819				590.144	77.7666		346.529			195.853						
Q07666	Q07666;Q5VWX1	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	944.849	1132.95	822.84	1787.66	1399.54	1444.91	1905.04	2708.3	1343.19	1748.54	1366.87	2319.66						
Q07812	Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX			1916.73	630.388		1379.9	1874.77	114.187	127.042		603.302	1414.39						
Q07817	Q07817	B2CL1_HUMAN	BCL2L1	Bcl-2-like protein 1	442.407		113.13	632.379	139.948	825.356	523.277	200.12	274.068	237.871		309.14						
Q07866	Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1	373.329						330.116			217.875		245.092						
Q07955	Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	1567.68	880.93		971.627	566.416	1859.09	890.879	1141.64	735.018	906.428	452.036	716.659						
Q07960	Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1		298.153					285.392					292.943						
Q07973	Q07973	CP24A_HUMAN	CYP24A1	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial	1781.93	923.722	814.65	345.098	1737.44	2400.67	318.541	1513.33		1766.42	706.813	898.731						
Q08188	Q08188	TGM3_HUMAN	TGM3	Protein-glutamine gamma-glutamyltransferase E	1166.13	835.337	2069.34	1068.8	44642.2	772.804	94.0482	480.094	483.776	871.837	947.094	103.863						
Q08211	Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A	3963.82	3627.11	4578.62	3623.73	2460.8	3227.02	2219.81	3790.27	2746.16	4641.49	3178.74	2214.91						
Q08257	Q08257	QOR_HUMAN	CRYZ	Quinone oxidoreductase	1421.94	839.907	1107.69	2391.67	1594.52	1165.08	1648.58	2150.43	2124.56	2360.46	3237.41	1135.17						
Q08379	Q08379	GOGA2_HUMAN	GOLGA2	Golgin subfamily A member 2		480.162			90.0434	65.914	267.285	408.485		367.821		45.2404						
Q08554	Q08554	DSC1_HUMAN	DSC1	Desmocollin-1	1094.67	680.181	685.444	1364.11	97580.8	1140.65	238.084	457.939	775.179	875.863	926.621	310.228						
Q08752	Q08752	PPID_HUMAN	PPID	Peptidyl-prolyl cis-trans isomerase D			477.59				125.794					464.53						
Q08945	Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	983.616	353.767	445.132	936.984	967.634	2090.21	1311.74	1233.98	638.926	809.092		1217.59						
Q08J23	Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	593.643		767.391			1016.4	615.466	512.596				500.045						
Q09161	Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1						451.369						164.624						
Q09666	Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	1888.72	1233.06	1458.78	1287.5	5888.54	3304.54	1794.84	1907.7	2331.63	2408.61	913.976	991.832						
Q0VDF9	Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14							180.515					142.549						
Q10471	Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	564.418		160.914				236.057		293.973	836.626		385.833						
Q10713	Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha			361.686			153.67	104.696	959.792	451.804	2119.48	1057.73	176.988						
Q12765	Q12765	SCRN1_HUMAN	SCRN1	Secernin-1							428.025		184.814			477.634						
Q12769	Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160			371.823				132.046	468.899	168.304			124.883						
Q12788	Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	371.091		535.386	661.453		527.929	162.019	401.65	310.818	755.746	550.932	141.552						
Q12789	Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	930.34	63.6497	760.327			1018.37	96.4157	610.774	142.722	518.106		89.6211						
Q12792	Q12792	TWF1_HUMAN	TWF1	Twinfilin-1						263.914	365.952					290.327						
Q12797	Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	6670.64	8643.8	7487.57	10378.3	4172.8	5961.79	2530.41	12894	10045.2	8993.5	8404.68	4506.58						
Q12860	Q12860	CNTN1_HUMAN	CNTN1	Contactin-1		616.049				629.435	148.49	515.152	866.483	558.614	899.849	311.273						
Q12874	Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	573.755	533.949	386.184	439.315	1264.96	535.235	356.892	278.135	34.2584		204.093	416.037						
Q12904	Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	766.099		275.526		293.38		730.239	299.966	525.551			551.472						
Q12905	Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	2037.33	2009.96	2725.11	2091.03	619.745	1496.13	853.769	1738.35	1638.89	1498.65	1819.8	1018.22						
Q12906	Q12906;Q96SI9	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	1746.87	1315.38	1901.53	1339.6	826.344	1633.5	986.423	1780.11	981.335	1565.57	1434.56	684.749						
Q12907	Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	1065.81	937.876	326.254		1106.57	693.716	603.337	1686.57	442.032	769.172	889.341	790.497						
Q12931	Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	6351.43	5087.7	5403.66	4045.54	2769.66	5006.99	2981.65	3655.53	4238.63	9601.1	3538.09	3568.71						
Q12965	Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	658.385	932.9	874.546		233.721	445.717	354.782	473.616	498.239	209.601	659.55	302.74						
Q12979	Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein			395.287				192.383					441.608						
Q12996	Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3												98.6538						
Q13011	Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	4360.63	4223.42	6938.17	3274.52	1941.98	2936.9	1843.1	4220.53	3402.69	2847.25	3783.41	1646.15						
Q13045	Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog				390.654			281.411					161.501						
Q13057	Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase												253.848						
Q13084	Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial							210.722											
Q13085	Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	837.571		675.687	208.477		794.661	764.816	462.651			146.425	516.198						
Q13098	Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1		99.8781				332.435	115.976											
Q13112	Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B							131.222					301.6						
Q13123	Q13123	RED_HUMAN	IK	Protein Red		63.4991	704.004	424.787		408.043	250.033	197.228			169.539	263.682						
Q13126	Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase					1452.64													
Q13144	Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon							281.624		435.02			170.154						
Q13148	Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	484.488	383.948		462.045		356.295	870.684	899.074	231.265			499.662						
Q13151	Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	1892.59	1044.21	1057.7	1144.11	916.527	1948.8	1272.42	1148.94	1105.24	568.499	563.891	1272.97						
Q13155	Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	304.954	386.892	224.809	762.077		553.132	522.589	441.616	421.776	207.462		239.646						
Q13177	Q13153;O75914;Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2							473.714					520.117						
Q13185	Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3			427.852	446.077	163.963	986.677	645.244	511.482			795.304	884.421						
Q13200	Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	478.806		746.995			1059.32	484.568		560.908		152.882	238.015						
Q13228	Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase					850.539													
Q13242	Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	855.294	529.171	101.787	1588.57	871.377	754.669	983.991	1141.59	879.189	1049.47		567.614						
Q13243	Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5							144.763	284.785	209.38			193.564						
